"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,49.9003305272849,64.5374069897851,79.4727021160068
"2","Dynamisch",12,470.319695067611,591.87729211473,715.63901875435
"3","Dynamisch",13,1673.29607818065,2014.00648866024,2346.68358282567
"4","Dynamisch",14,3540.23823750411,4119.32815209939,4713.23630458237
"5","Dynamisch",15,5216.38230901757,6047.11192285108,6875.95985568747
"6","Dynamisch",16,6548.88929379269,7558.58543281788,8592.36685335027
"7","Dynamisch",17,7602.23087525468,8745.18362375508,9922.52875336679
"8","Dynamisch",18,8233.35212448753,9454.9706934851,10737.9324131931
"9","Dynamisch",19,8644.75474116018,9933.92656302739,11255.1524544321
"10","Dynamisch",20,8876.42309675411,10216.8277064367,11608.4713483701
"11","Dynamisch",21,9039.59840816085,10410.7965862278,11853.1060146999
"12","Dynamisch",22,9158.43893561717,10557.9584851764,12029.7913204941
"13","Dynamisch",23,9228.22103243463,10648.9225653298,12133.2410025515
"14","Dynamisch",24,9278.38012878949,10706.055236431,12195.9815452936
"15","Dynamisch",25,9312.21525027374,10746.9378317136,12241.2795847143
"16","Dynamisch",26,9329.16711909038,10766.5852973347,12264.1680736476
"17","Dynamisch",27,9341.13899509958,10786.2827440711,12283.9003338227
"18","Dynamisch",28,9347.86686478456,10796.1353180675,12293.0869538771
"19","Dynamisch",29,9357.04059711502,10807.6717597654,12303.8183463777
"20","Dynamisch",30,9366.00747849595,10819.2398109633,12317.4687556137
"21","Dynamisch",31,9377.70142330908,10834.1483043905,12336.8393355528
"22","Dynamisch",32,9384.66980984487,10842.4374925373,12347.4318992992
"23","Dynamisch",33,9421.59392911066,10885.6180071134,12407.2734121132
"24","Dynamisch",34,9473.96012535203,10930.2889807049,12461.0567084888
"25","Dynamisch",35,9515.70202273955,10966.6239736263,12509.248742936
"26","Dynamisch",36,9541.12880072124,10994.556091631,12546.9850525304
"27","Dynamisch",37,9566.09328481303,11027.4604959526,12577.0770777976
"28","Dynamisch",38,9613.78990335281,11088.1518791521,12655.3041846979
"29","Dynamisch",39,9724.84447833831,11234.1439989412,12836.1174799419
"30","Dynamisch",40,9932.44118504993,11443.8408090041,13062.5990987024
"31","Dynamisch",41,10177.9021541415,11723.8613355788,13430.4913277516
"32","Dynamisch",42,10527.9049805689,12150.3119879895,13924.8140203894
"33","Dynamisch",43,10962.5946173233,12741.9727452459,14615.3753518273
"34","Dynamisch",44,11590.9505623076,13527.7132092305,15555.2779328604
"35","Dynamisch",45,12298.2402535875,14370.2506187261,16553.993957666
"36","Dynamisch",46,12850.104902973,15053.6729212657,17370.1864211978
"37","Dynamisch",47,13286.248416727,15590.575177575,18024.4306466182
"38","Dynamisch",48,13655.5516897101,16094.2572117684,18660.4017735233
"39","Dynamisch",49,13923.2946967024,16492.9989926634,19187.9281433622
